x,y,t,pol
33,347,4908678667936,False
84,402,4908678667936,False
22,386,4908678667936,False
90,354,4908678667936,False
48,336,4908678667936,False
90,360,4908678667936,False
8,510,4908678693336,True
7,512,4908678693336,True
47,272,4908678722536,False
204,369,4908678767616,False
81,307,4908678901304,False
158,382,4908678913976,True
81,423,4908678922128,False
166,349,4908678922384,False
167,389,4908678924144,False
115,403,4908678942712,True
150,376,4908678960832,False
136,342,4908678961368,False
96,314,4908678961368,False
134,388,4908678962000,True
51,229,4908678971128,True
76,296,4908679021528,True
117,350,4908679041840,False
6,383,4908679057072,False
118,404,4908679102952,False
93,383,4908679102952,False
149,159,4908679127720,True
62,384,4908679231128,False
100,372,4908679249248,True
5,515,4908679280696,False
147,322,4908679307360,True
161,334,4908679307360,True
132,321,4908679307360,True
131,382,4908679307376,True
132,359,4908679307376,True
83,398,4908679307376,True
133,246,4908679359928,True
128,435,4908679415416,False
362,563,4908679442144,False
81,333,4908679520600,True
159,350,4908679537336,False
100,396,4908679541072,False
59,399,4908679541072,False
160,314,4908679547368,True
159,263,4908679588568,True
174,344,4908679593160,False
68,240,4908679595936,True
31,338,4908679618336,False
28,344,4908679622936,True
133,334,4908679622936,True
182,341,4908679669528,True
88,379,4908679693864,True
98,317,4908679733112,True
182,330,4908679739272,False
130,307,4908679747288,False
161,126,4908679795792,True
35,308,4908679831464,True
32,346,4908679898976,False
175,395,4908679930832,False
87,390,4908680068048,False
47,387,4908680068048,False
54,386,4908680068048,False
88,268,4908680088112,False
59,386,4908680098280,False
91,418,4908680111136,False
169,183,4908680114720,True
165,333,4908680128256,False
132,389,4908680150256,True
75,391,4908680150256,True
35,319,4908680150256,True
189,321,4908680150256,True
118,168,4908680172928,False
96,393,4908680211768,True
154,342,4908680270736,False
52,390,4908680276848,False
142,343,4908680296928,True
135,437,4908680417568,True
177,285,4908680465968,False
92,149,4908680490744,False
132,270,4908680494792,True
70,387,4908680507280,False
50,381,4908680512600,True
166,386,4908680560264,False
138,322,4908680610464,True
362,562,4908680702296,False
75,433,4908680702312,True
100,352,4908680702312,True
0,513,4908680702312,True
362,561,4908680702312,True
139,355,4908680702312,True
6,514,4908680702312,True
47,334,4908680702312,True
88,424,4908680703240,True
143,92,4908680739856,False
31,349,4908680743824,False
102,366,4908680743824,False
130,558,4908680763216,False
93,595,4908680763216,False
160,516,4908680763216,False
79,594,4908680763216,False
85,248,4908680807720,False
131,248,4908680829672,False
110,413,4908680831256,False
78,390,4908680831256,False
174,343,4908680831256,False
41,345,4908680831256,False
24,392,4908680831256,False
53,378,4908680831256,False
89,322,4908680831256,False
78,394,4908680831272,True
16,393,4908680838624,False
51,349,4908680847312,True
90,241,4908680849320,True
170,338,4908680855504,False
102,453,4908680917240,False
226,314,4908681061848,True
91,578,4908681108184,False
163,123,4908681115792,False
100,222,4908681177288,True
8,382,4908681185920,False
158,257,4908681189480,False
144,170,4908681195224,False
78,435,4908681258552,True
55,89,4908681287544,False
148,335,4908681343512,False
75,390,4908681415048,True
34,307,4908681433168,True
80,428,4908681477704,False
119,142,4908681515576,True
181,324,4908681553520,False
59,331,4908681553520,False
34,308,4908681553520,False
43,384,4908681565240,True
47,405,4908681565264,True
47,258,4908681583688,True
140,429,4908681648024,False
126,308,4908681694808,False
101,396,4908681719680,False
104,409,4908681816184,False
89,356,4908681891184,False
182,326,4908681891184,False
129,336,4908681892696,False
130,312,4908681892696,False
59,383,4908681892728,False
143,327,4908681892728,False
115,299,4908681892728,False
72,438,4908682008656,False
80,360,4908682046152,True
136,355,4908682090064,True
101,352,4908682139680,False
176,384,4908682139680,False
182,327,4908682139680,False
139,344,4908682139680,False
133,321,4908682139680,False
126,338,4908682139680,False
165,302,4908682139680,False
190,358,4908682169144,False
88,70,4908682179752,False
34,319,4908682206312,False
125,387,4908682206328,True
157,316,4908682211432,False
144,366,4908682213768,False
103,307,4908682222536,False
144,342,4908682253136,False
87,322,4908682337216,True
4,511,4908682337216,True
146,385,4908682337216,True
95,346,4908682388784,False
16,254,4908682422720,False
94,385,4908682478800,True
50,386,4908682478800,True
167,304,4908682487216,True
33,387,4908682487216,True
134,345,4908682487216,True
132,308,4908682487216,True
135,350,4908682487216,True
117,385,4908682487216,True
65,231,4908682520200,True
30,293,4908682620760,True
81,392,4908682620760,True
141,348,4908682620760,True
36,293,4908682620760,True
65,395,4908682646640,True
163,228,4908682735920,True
363,559,4908682755200,False
155,329,4908682773184,True
89,210,4908682782168,False
79,395,4908682799408,False
128,309,4908682799408,False
24,393,4908682799408,False
73,388,4908682888448,False
48,387,4908682888448,False
103,102,4908682899072,False
130,346,4908682902392,False
40,343,4908682902408,True
53,387,4908682902408,True
6,512,4908682902408,True
165,303,4908682902408,True
153,381,4908682902408,True
83,391,4908682902408,True
110,388,4908682943888,False
112,175,4908682964368,True
99,164,4908682971640,False
99,404,4908682989840,True
77,394,4908682989840,True
76,432,4908683009648,True
70,409,4908683027160,True
136,341,4908683058024,False
61,337,4908683071248,True
34,305,4908683075272,True
79,271,4908683083992,False
24,296,4908683189032,True
46,242,4908683206408,False
50,249,4908683231496,False
138,256,4908683234864,True
198,366,4908683246496,False
87,258,4908683253408,False
6,515,4908683290296,True
11,395,4908683290296,True
76,392,4908683296584,True
70,384,4908683316432,False
77,36,4908683404072,False
48,386,4908683484400,True
40,428,4908683486376,True
51,391,4908683486376,True
6,291,4908683526664,False
47,383,4908683526664,False
129,338,4908683526704,False
77,114,4908683527160,True
130,433,4908683572632,True
155,174,4908683621120,True
97,353,4908683649576,False
17,334,4908683662040,False
111,568,4908683694320,False
150,552,4908683694320,False
95,584,4908683694320,False
139,316,4908683740000,True
99,395,4908683761944,True
168,357,4908683768352,True
33,307,4908683770840,True
148,383,4908683809920,True
76,407,4908683887688,False
149,296,4908683981376,False
41,282,4908684011432,False
166,596,4908684017248,False
49,264,4908684042224,True
57,255,4908684077968,True
27,349,4908684096616,True
191,374,4908684101144,True
77,325,4908684113080,False
41,408,4908684153008,True
36,188,4908684153072,True
50,405,4908684177848,False
38,249,4908684182088,False
86,359,4908684189912,True
39,339,4908684189912,True
92,313,4908684192016,False
167,302,4908684215288,False
3,514,4908684215288,False
65,383,4908684215288,False
50,396,4908684351384,False
153,286,4908684359608,True
144,405,4908684397008,False
35,387,4908684452960,True
109,174,4908684493912,False
92,139,4908684515856,False
34,306,4908684524232,True
101,394,4908684524264,True
133,320,4908684534072,True
123,387,4908684557616,True
169,388,4908684565440,False
160,265,4908684635352,False
104,351,4908684650520,True
95,306,4908684697056,True
180,427,4908684698680,False
163,333,4908684698704,False
115,163,4908684746456,False
100,303,4908684761016,True
108,186,4908684765416,True
45,351,4908684873288,True
96,397,4908684873288,True
181,325,4908684873288,True
145,384,4908684873312,True
4,136,4908684905488,False
2,193,4908684905488,False
1,143,4908684905488,False
4,138,4908684905488,False
38,184,4908684905488,False
41,188,4908684905488,False
38,187,4908684905488,False
41,187,4908684905488,False
0,131,4908684905488,False
27,171,4908684905488,False
154,314,4908684905488,False
59,254,4908684907888,True
180,303,4908684930352,True
102,401,4908684962272,False
164,332,4908685014232,False
147,401,4908685014232,False
127,315,4908685014232,False
66,384,4908685014232,False
123,307,4908685014232,False
93,322,4908685014232,False
101,395,4908685014232,False
96,400,4908685014256,False
92,386,4908685014256,False
56,308,4908685063904,False
106,344,4908685065440,True
181,323,4908685135560,False
79,364,4908685135560,True
25,327,4908685135560,True
145,402,4908685135560,False
132,362,4908685135560,True
31,302,4908685135560,True
122,362,4908685135560,True
94,315,4908685135560,False
91,376,4908685135560,True
123,301,4908685135560,True
111,352,4908685135560,True
90,353,4908685135560,True
93,321,4908685135560,True
143,348,4908685135560,True
141,262,4908685135560,False
123,297,4908685135560,False
98,387,4908685135560,True
130,342,4908685135560,True
79,383,4908685135560,False
90,316,4908685135560,True
161,316,4908685135560,False
90,313,4908685135560,True
51,378,4908685135560,False
84,323,4908685135560,True
169,347,4908685135560,False
106,355,4908685135560,True
46,296,4908685135560,False
117,406,4908685135560,True
121,351,4908685135560,True
145,340,4908685135560,True
71,384,4908685135560,False
148,358,4908685135560,True
24,346,4908685135560,True
79,399,4908685135560,True
118,309,4908685135560,False
84,394,4908685135560,True
73,396,4908685135560,True
107,386,4908685135560,True
110,328,4908685151352,True
104,155,4908685168624,False
97,396,4908685184720,False
361,563,4908685184720,True
42,343,4908685184720,True
83,389,4908685184720,True
8,511,4908685184720,False
3,513,4908685184720,False
5,511,4908685184720,False
85,321,4908685184720,False
5,512,4908685184720,True
174,342,4908685184720,True
51,386,4908685184720,True
137,343,4908685184720,True
119,315,4908685184720,False
7,513,4908685184720,True
132,346,4908685184720,False
168,303,4908685184720,False
144,348,4908685286664,True
173,395,4908685292088,True
92,400,4908685304576,False
46,384,4908685304912,True
150,137,4908685323016,False
155,185,4908685367336,True
73,442,4908685416992,False
222,327,4908685454104,False
121,327,4908685504448,False
125,275,4908685554200,True
99,374,4908685570464,True
47,385,4908685570464,True
25,392,4908685570464,True
53,389,4908685570464,True
89,350,4908685582496,False
111,283,4908685586616,False
185,281,4908685589496,True
138,428,4908685609728,False
47,315,4908685653232,True
102,403,4908685653680,True
123,385,4908685653680,True
31,390,4908685653680,True
132,348,4908685653680,True
111,411,4908685653680,True
104,350,4908685737424,True
94,381,4908685779128,False
98,405,4908685779128,False
31,323,4908685785792,False
126,345,4908685785792,False
102,303,4908685834352,False
192,435,4908685836352,True
131,408,4908685856288,False
49,335,4908685856288,False
151,328,4908685856288,False
3,390,4908685856288,False
101,404,4908685856288,False
66,382,4908685856288,False
88,358,4908685856288,False
134,405,4908685856288,False
159,326,4908685856288,False
155,322,4908685856288,False
92,379,4908685856288,False
45,318,4908685856288,False
80,385,4908685856288,False
151,320,4908685870200,False
120,331,4908685890360,False
7,382,4908685912488,False
83,321,4908685921568,True
92,376,4908685921568,True
162,313,4908685929336,True
153,358,4908685947248,False
81,322,4908685990720,False
144,139,4908686000184,True
67,240,4908686054792,False
98,394,4908686054792,False
117,340,4908686231376,True
183,328,4908686250960,False
172,305,4908686273456,True
137,426,4908686339776,True
38,418,4908686350408,False
2,360,4908686427096,False
124,308,4908686453160,False
84,396,4908686453160,False
14,284,4908686453160,False
94,383,4908686453160,False
120,344,4908686455272,False
154,318,4908686459192,False
158,494,4908686482016,False
160,413,4908686499000,True
152,351,4908686501456,True
156,351,4908686613976,False
62,394,4908686661168,True
94,311,4908686671720,False
182,290,4908686719272,True
4,512,4908686721112,False
33,348,4908686721112,False
155,311,4908686727224,False
210,342,4908686767512,False
129,400,4908686773792,True
73,407,4908686815992,False
128,436,4908686901216,False
95,394,4908686911640,True
153,275,4908686911640,True
137,311,4908686911640,True
9,293,4908686911640,True
